Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-05-05 00:00:00+00:00,15751.8427734375,15751.8427734375,15751.8427734375,15751.8427734375,15751.8427734375,0,BCH-JPY
2023-05-05 00:01:00+00:00,15754.8291015625,15754.8291015625,15754.8291015625,15754.8291015625,15754.8291015625,1503232,BCH-JPY
2023-05-05 00:02:00+00:00,15752.244140625,15752.244140625,15752.244140625,15752.244140625,15752.244140625,0,BCH-JPY
2023-05-05 00:03:00+00:00,15754.2421875,15754.2421875,15754.2421875,15754.2421875,15754.2421875,1325056,BCH-JPY
2023-05-05 00:04:00+00:00,15753.494140625,15753.494140625,15753.494140625,15753.494140625,15753.494140625,0,BCH-JPY
2023-05-05 00:05:00+00:00,15754.591796875,15754.591796875,15754.591796875,15754.591796875,15754.591796875,1094656,BCH-JPY
2023-05-05 00:06:00+00:00,15757.3876953125,15757.3876953125,15757.3876953125,15757.3876953125,15757.3876953125,0,BCH-JPY
2023-05-05 00:07:00+00:00,15758.642578125,15758.642578125,15758.642578125,15758.642578125,15758.642578125,685056,BCH-JPY
2023-05-05 00:08:00+00:00,15758.1494140625,15758.1494140625,15758.1494140625,15758.1494140625,15758.1494140625,1353728,BCH-JPY
2023-05-05 00:09:00+00:00,15759.1650390625,15759.1650390625,15759.1650390625,15759.1650390625,15759.1650390625,0,BCH-JPY
2023-05-05 00:10:00+00:00,15758.544921875,15758.544921875,15758.544921875,15758.544921875,15758.544921875,208896,BCH-JPY
2023-05-05 00:11:00+00:00,15760.1708984375,15760.1708984375,15760.1708984375,15760.1708984375,15760.1708984375,0,BCH-JPY
2023-05-05 00:12:00+00:00,15760.275390625,15760.275390625,15760.275390625,15760.275390625,15760.275390625,0,BCH-JPY
2023-05-05 00:13:00+00:00,15759.041015625,15759.041015625,15759.041015625,15759.041015625,15759.041015625,0,BCH-JPY
2023-05-05 00:14:00+00:00,15758.2333984375,15758.2333984375,15758.2333984375,15758.2333984375,15758.2333984375,0,BCH-JPY
2023-05-05 00:15:00+00:00,15758.7060546875,15758.7060546875,15758.7060546875,15758.7060546875,15758.7060546875,0,BCH-JPY
2023-05-05 00:16:00+00:00,15760.4794921875,15760.4794921875,15760.4794921875,15760.4794921875,15760.4794921875,0,BCH-JPY
2023-05-05 00:17:00+00:00,15762.4365234375,15762.4365234375,15762.4365234375,15762.4365234375,15762.4365234375,0,BCH-JPY
2023-05-05 00:18:00+00:00,15760.482421875,15760.482421875,15760.482421875,15760.482421875,15760.482421875,0,BCH-JPY
2023-05-05 00:19:00+00:00,15759.0830078125,15759.0830078125,15759.0830078125,15759.0830078125,15759.0830078125,0,BCH-JPY
2023-05-05 00:20:00+00:00,15755.359375,15755.359375,15755.359375,15755.359375,15755.359375,18579456,BCH-JPY
2023-05-05 00:21:00+00:00,15753.0673828125,15753.0673828125,15753.0673828125,15753.0673828125,15753.0673828125,0,BCH-JPY
2023-05-05 00:22:00+00:00,15755.306640625,15755.306640625,15755.306640625,15755.306640625,15755.306640625,2483200,BCH-JPY
2023-05-05 00:23:00+00:00,15761.1171875,15761.1171875,15761.1171875,15761.1171875,15761.1171875,0,BCH-JPY
2023-05-05 00:24:00+00:00,15760.13671875,15760.13671875,15760.13671875,15760.13671875,15760.13671875,0,BCH-JPY
2023-05-05 00:25:00+00:00,15763.6875,15763.6875,15763.6875,15763.6875,15763.6875,1111040,BCH-JPY
2023-05-05 00:26:00+00:00,15761.8916015625,15761.8916015625,15761.8916015625,15761.8916015625,15761.8916015625,0,BCH-JPY
2023-05-05 00:27:00+00:00,15764.22265625,15764.22265625,15764.22265625,15764.22265625,15764.22265625,0,BCH-JPY
2023-05-05 00:28:00+00:00,15762.4697265625,15762.4697265625,15762.4697265625,15762.4697265625,15762.4697265625,0,BCH-JPY
2023-05-05 00:29:00+00:00,15760.1796875,15760.1796875,15760.1796875,15760.1796875,15760.1796875,0,BCH-JPY
2023-05-05 00:30:00+00:00,15762.275390625,15762.275390625,15762.275390625,15762.275390625,15762.275390625,587776,BCH-JPY
2023-05-05 00:31:00+00:00,15764.30078125,15764.30078125,15764.30078125,15764.30078125,15764.30078125,158720,BCH-JPY
2023-05-05 00:32:00+00:00,15769.931640625,15769.931640625,15769.931640625,15769.931640625,15769.931640625,851968,BCH-JPY
2023-05-05 00:33:00+00:00,15771.7109375,15771.7109375,15771.7109375,15771.7109375,15771.7109375,8412160,BCH-JPY
2023-05-05 00:34:00+00:00,15775.17578125,15775.17578125,15775.17578125,15775.17578125,15775.17578125,2925568,BCH-JPY
2023-05-05 00:35:00+00:00,15778.173828125,15778.173828125,15778.173828125,15778.173828125,15778.173828125,0,BCH-JPY
2023-05-05 00:36:00+00:00,15777.0927734375,15777.0927734375,15777.0927734375,15777.0927734375,15777.0927734375,0,BCH-JPY
2023-05-05 00:37:00+00:00,15779.9267578125,15779.9267578125,15779.9267578125,15779.9267578125,15779.9267578125,2841600,BCH-JPY
2023-05-05 00:38:00+00:00,15783.732421875,15783.732421875,15783.732421875,15783.732421875,15783.732421875,0,BCH-JPY
2023-05-05 00:39:00+00:00,15780.4111328125,15780.4111328125,15780.4111328125,15780.4111328125,15780.4111328125,25198592,BCH-JPY
2023-05-05 00:40:00+00:00,15781.171875,15781.171875,15781.171875,15781.171875,15781.171875,220160,BCH-JPY
2023-05-05 00:41:00+00:00,15780.880859375,15780.880859375,15780.880859375,15780.880859375,15780.880859375,10846208,BCH-JPY
2023-05-05 00:42:00+00:00,15783.8623046875,15783.8623046875,15783.8623046875,15783.8623046875,15783.8623046875,2101248,BCH-JPY
2023-05-05 00:43:00+00:00,15783.970703125,15783.970703125,15783.970703125,15783.970703125,15783.970703125,642048,BCH-JPY
2023-05-05 00:44:00+00:00,15780.9853515625,15780.9853515625,15780.9853515625,15780.9853515625,15780.9853515625,0,BCH-JPY
2023-05-05 00:45:00+00:00,15779.6591796875,15779.6591796875,15779.6591796875,15779.6591796875,15779.6591796875,0,BCH-JPY
2023-05-05 00:46:00+00:00,15781.958984375,15781.958984375,15781.958984375,15781.958984375,15781.958984375,2963456,BCH-JPY
2023-05-05 00:47:00+00:00,15782.162109375,15782.162109375,15782.162109375,15782.162109375,15782.162109375,0,BCH-JPY
2023-05-05 00:48:00+00:00,15782.19921875,15782.19921875,15782.19921875,15782.19921875,15782.19921875,0,BCH-JPY
2023-05-05 00:49:00+00:00,15784.3203125,15784.3203125,15784.3203125,15784.3203125,15784.3203125,0,BCH-JPY
2023-05-05 00:50:00+00:00,15780.935546875,15780.935546875,15780.935546875,15780.935546875,15780.935546875,0,BCH-JPY
2023-05-05 00:51:00+00:00,15782.8388671875,15782.8388671875,15782.8388671875,15782.8388671875,15782.8388671875,0,BCH-JPY
2023-05-05 00:52:00+00:00,15779.236328125,15779.236328125,15779.236328125,15779.236328125,15779.236328125,0,BCH-JPY
2023-05-05 00:53:00+00:00,15775.3388671875,15775.3388671875,15775.3388671875,15775.3388671875,15775.3388671875,0,BCH-JPY
2023-05-05 00:54:00+00:00,15778.4814453125,15778.4814453125,15778.4814453125,15778.4814453125,15778.4814453125,0,BCH-JPY
2023-05-05 00:55:00+00:00,15780.330078125,15780.330078125,15780.330078125,15780.330078125,15780.330078125,768000,BCH-JPY
2023-05-05 00:56:00+00:00,15792.6923828125,15792.6923828125,15792.6923828125,15792.6923828125,15792.6923828125,0,BCH-JPY
2023-05-05 00:57:00+00:00,15790.5771484375,15790.5771484375,15790.5771484375,15790.5771484375,15790.5771484375,9938944,BCH-JPY
2023-05-05 00:58:00+00:00,15788.7001953125,15788.7001953125,15788.7001953125,15788.7001953125,15788.7001953125,0,BCH-JPY
2023-05-05 00:59:00+00:00,15786.3251953125,15786.3251953125,15786.3251953125,15786.3251953125,15786.3251953125,0,BCH-JPY
2023-05-05 01:00:00+00:00,15785.6396484375,15785.6396484375,15785.6396484375,15785.6396484375,15785.6396484375,0,BCH-JPY
2023-05-05 01:01:00+00:00,15782.5732421875,15782.5732421875,15782.5732421875,15782.5732421875,15782.5732421875,0,BCH-JPY
