Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-05-05 00:00:00+00:00,3870183.0,3870183.0,3870183.0,3870183.0,3870183.0,0,BTC-JPY
2023-05-05 00:01:00+00:00,3871407.0,3871407.0,3871407.0,3871407.0,3871407.0,233439232,BTC-JPY
2023-05-05 00:02:00+00:00,3871422.75,3871422.75,3871422.75,3871422.75,3871422.75,0,BTC-JPY
2023-05-05 00:03:00+00:00,3871060.0,3871060.0,3871060.0,3871060.0,3871060.0,0,BTC-JPY
2023-05-05 00:04:00+00:00,3871228.75,3871228.75,3871228.75,3871228.75,3871228.75,0,BTC-JPY
2023-05-05 00:05:00+00:00,3872595.5,3872595.5,3872595.5,3872595.5,3872595.5,191234048,BTC-JPY
2023-05-05 00:06:00+00:00,3873317.5,3873317.5,3873317.5,3873317.5,3873317.5,0,BTC-JPY
2023-05-05 00:07:00+00:00,3873055.25,3873055.25,3873055.25,3873055.25,3873055.25,0,BTC-JPY
2023-05-05 00:08:00+00:00,3873415.5,3873415.5,3873415.5,3873415.5,3873415.5,0,BTC-JPY
2023-05-05 00:09:00+00:00,3874313.5,3874313.5,3874313.5,3874313.5,3874313.5,0,BTC-JPY
2023-05-05 00:10:00+00:00,3875159.5,3875159.5,3875159.5,3875159.5,3875159.5,0,BTC-JPY
2023-05-05 00:11:00+00:00,3874746.25,3874746.25,3874746.25,3874746.25,3874746.25,0,BTC-JPY
2023-05-05 00:12:00+00:00,3873754.75,3873754.75,3873754.75,3873754.75,3873754.75,0,BTC-JPY
2023-05-05 00:13:00+00:00,3874137.5,3874137.5,3874137.5,3874137.5,3874137.5,0,BTC-JPY
2023-05-05 00:14:00+00:00,3874208.5,3874208.5,3874208.5,3874208.5,3874208.5,0,BTC-JPY
2023-05-05 00:15:00+00:00,3874416.75,3874416.75,3874416.75,3874416.75,3874416.75,0,BTC-JPY
2023-05-05 00:16:00+00:00,3874399.75,3874399.75,3874399.75,3874399.75,3874399.75,0,BTC-JPY
2023-05-05 00:17:00+00:00,3874230.0,3874230.0,3874230.0,3874230.0,3874230.0,0,BTC-JPY
2023-05-05 00:18:00+00:00,3873327.0,3873327.0,3873327.0,3873327.0,3873327.0,0,BTC-JPY
2023-05-05 00:19:00+00:00,3871471.25,3871471.25,3871471.25,3871471.25,3871471.25,0,BTC-JPY
2023-05-05 00:20:00+00:00,3871150.75,3871150.75,3871150.75,3871150.75,3871150.75,0,BTC-JPY
2023-05-05 00:21:00+00:00,3873725.75,3873725.75,3873725.75,3873725.75,3873725.75,0,BTC-JPY
2023-05-05 00:22:00+00:00,3873620.75,3873620.75,3873620.75,3873620.75,3873620.75,65011712,BTC-JPY
2023-05-05 00:23:00+00:00,3871805.0,3871805.0,3871805.0,3871805.0,3871805.0,0,BTC-JPY
2023-05-05 00:24:00+00:00,3871239.75,3871239.75,3871239.75,3871239.75,3871239.75,0,BTC-JPY
2023-05-05 00:25:00+00:00,3872087.25,3872087.25,3872087.25,3872087.25,3872087.25,118620160,BTC-JPY
2023-05-05 00:26:00+00:00,3871764.0,3871764.0,3871764.0,3871764.0,3871764.0,0,BTC-JPY
2023-05-05 00:27:00+00:00,3872210.5,3872210.5,3872210.5,3872210.5,3872210.5,238551040,BTC-JPY
2023-05-05 00:28:00+00:00,3872471.75,3872471.75,3872471.75,3872471.75,3872471.75,0,BTC-JPY
2023-05-05 00:29:00+00:00,3872942.5,3872942.5,3872942.5,3872942.5,3872942.5,0,BTC-JPY
2023-05-05 00:30:00+00:00,3873522.5,3873522.5,3873522.5,3873522.5,3873522.5,0,BTC-JPY
2023-05-05 00:31:00+00:00,3875938.75,3875938.75,3875938.75,3875938.75,3875938.75,56885248,BTC-JPY
2023-05-05 00:32:00+00:00,3877222.75,3877222.75,3877222.75,3877222.75,3877222.75,413270016,BTC-JPY
2023-05-05 00:33:00+00:00,3877178.25,3877178.25,3877178.25,3877178.25,3877178.25,419299328,BTC-JPY
2023-05-05 00:34:00+00:00,3877424.0,3877424.0,3877424.0,3877424.0,3877424.0,251265024,BTC-JPY
2023-05-05 00:35:00+00:00,3879789.5,3879789.5,3879789.5,3879789.5,3879789.5,0,BTC-JPY
2023-05-05 00:36:00+00:00,3880210.75,3880210.75,3880210.75,3880210.75,3880210.75,1327235072,BTC-JPY
2023-05-05 00:37:00+00:00,3880481.0,3880481.0,3880481.0,3880481.0,3880481.0,73531392,BTC-JPY
2023-05-05 00:38:00+00:00,3879401.75,3879401.75,3879401.75,3879401.75,3879401.75,0,BTC-JPY
2023-05-05 00:39:00+00:00,3880186.25,3880186.25,3880186.25,3880186.25,3880186.25,0,BTC-JPY
2023-05-05 00:40:00+00:00,3878327.5,3878327.5,3878327.5,3878327.5,3878327.5,317194240,BTC-JPY
2023-05-05 00:41:00+00:00,3881386.75,3881386.75,3881386.75,3881386.75,3881386.75,4634968064,BTC-JPY
2023-05-05 00:42:00+00:00,3882493.5,3882493.5,3882493.5,3882493.5,3882493.5,484442112,BTC-JPY
2023-05-05 00:43:00+00:00,3879792.25,3879792.25,3879792.25,3879792.25,3879792.25,0,BTC-JPY
2023-05-05 00:44:00+00:00,3879561.25,3879561.25,3879561.25,3879561.25,3879561.25,0,BTC-JPY
2023-05-05 00:45:00+00:00,3878732.5,3878732.5,3878732.5,3878732.5,3878732.5,0,BTC-JPY
2023-05-05 00:46:00+00:00,3880185.0,3880185.0,3880185.0,3880185.0,3880185.0,417988608,BTC-JPY
2023-05-05 00:47:00+00:00,3879865.0,3879865.0,3879865.0,3879865.0,3879865.0,0,BTC-JPY
2023-05-05 00:48:00+00:00,3879719.5,3879719.5,3879719.5,3879719.5,3879719.5,499122176,BTC-JPY
2023-05-05 00:49:00+00:00,3879901.25,3879901.25,3879901.25,3879901.25,3879901.25,58327040,BTC-JPY
2023-05-05 00:50:00+00:00,3880760.0,3880760.0,3880760.0,3880760.0,3880760.0,0,BTC-JPY
2023-05-05 00:51:00+00:00,3881586.0,3881586.0,3881586.0,3881586.0,3881586.0,410386432,BTC-JPY
2023-05-05 00:52:00+00:00,3878791.0,3878791.0,3878791.0,3878791.0,3878791.0,0,BTC-JPY
2023-05-05 00:53:00+00:00,3880876.75,3880876.75,3880876.75,3880876.75,3880876.75,0,BTC-JPY
2023-05-05 00:54:00+00:00,3881992.75,3881992.75,3881992.75,3881992.75,3881992.75,0,BTC-JPY
2023-05-05 00:55:00+00:00,3883838.25,3883838.25,3883838.25,3883838.25,3883838.25,153616384,BTC-JPY
2023-05-05 00:56:00+00:00,3885191.75,3885191.75,3885191.75,3885191.75,3885191.75,3401842688,BTC-JPY
2023-05-05 00:57:00+00:00,3886366.25,3886366.25,3886366.25,3886366.25,3886366.25,845938688,BTC-JPY
2023-05-05 00:58:00+00:00,3885414.5,3885414.5,3885414.5,3885414.5,3885414.5,0,BTC-JPY
