Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-05-05 00:00:00+00:00,251911.09375,251911.09375,251911.09375,251911.09375,251911.09375,0,ETH-JPY
2023-05-05 00:01:00+00:00,251975.171875,251975.171875,251975.171875,251975.171875,251975.171875,117047296,ETH-JPY
2023-05-05 00:02:00+00:00,251969.296875,251969.296875,251969.296875,251969.296875,251969.296875,0,ETH-JPY
2023-05-05 00:03:00+00:00,251915.109375,251915.109375,251915.109375,251915.109375,251915.109375,104529920,ETH-JPY
2023-05-05 00:04:00+00:00,251890.140625,251890.140625,251890.140625,251890.140625,251890.140625,0,ETH-JPY
2023-05-05 00:05:00+00:00,251996.90625,251996.90625,251996.90625,251996.90625,251996.90625,137035776,ETH-JPY
2023-05-05 00:06:00+00:00,252038.265625,252038.265625,252038.265625,252038.265625,252038.265625,0,ETH-JPY
2023-05-05 00:07:00+00:00,252018.0,252018.0,252018.0,252018.0,252018.0,53870592,ETH-JPY
2023-05-05 00:08:00+00:00,252038.546875,252038.546875,252038.546875,252038.546875,252038.546875,0,ETH-JPY
2023-05-05 00:09:00+00:00,252089.65625,252089.65625,252089.65625,252089.65625,252089.65625,0,ETH-JPY
2023-05-05 00:10:00+00:00,252145.796875,252145.796875,252145.796875,252145.796875,252145.796875,0,ETH-JPY
2023-05-05 00:11:00+00:00,252114.703125,252114.703125,252114.703125,252114.703125,252114.703125,0,ETH-JPY
2023-05-05 00:12:00+00:00,252054.203125,252054.203125,252054.203125,252054.203125,252054.203125,0,ETH-JPY
2023-05-05 00:13:00+00:00,252083.171875,252083.171875,252083.171875,252083.171875,252083.171875,0,ETH-JPY
2023-05-05 00:14:00+00:00,252096.125,252096.125,252096.125,252096.125,252096.125,0,ETH-JPY
2023-05-05 00:15:00+00:00,252110.515625,252110.515625,252110.515625,252110.515625,252110.515625,0,ETH-JPY
2023-05-05 00:16:00+00:00,252106.203125,252106.203125,252106.203125,252106.203125,252106.203125,0,ETH-JPY
2023-05-05 00:17:00+00:00,252020.609375,252020.609375,252020.609375,252020.609375,252020.609375,0,ETH-JPY
2023-05-05 00:18:00+00:00,251957.171875,251957.171875,251957.171875,251957.171875,251957.171875,0,ETH-JPY
2023-05-05 00:19:00+00:00,251917.484375,251917.484375,251917.484375,251917.484375,251917.484375,0,ETH-JPY
2023-05-05 00:20:00+00:00,251970.34375,251970.34375,251970.34375,251970.34375,251970.34375,0,ETH-JPY
2023-05-05 00:21:00+00:00,252028.1875,252028.1875,252028.1875,252028.1875,252028.1875,0,ETH-JPY
2023-05-05 00:22:00+00:00,252036.765625,252036.765625,252036.765625,252036.765625,252036.765625,0,ETH-JPY
2023-05-05 00:23:00+00:00,251917.03125,251917.03125,251917.03125,251917.03125,251917.03125,0,ETH-JPY
2023-05-05 00:24:00+00:00,251853.8125,251853.8125,251853.8125,251853.8125,251853.8125,0,ETH-JPY
2023-05-05 00:25:00+00:00,251899.328125,251899.328125,251899.328125,251899.328125,251899.328125,0,ETH-JPY
2023-05-05 00:26:00+00:00,251878.953125,251878.953125,251878.953125,251878.953125,251878.953125,0,ETH-JPY
2023-05-05 00:27:00+00:00,251837.125,251837.125,251837.125,251837.125,251837.125,16449536,ETH-JPY
2023-05-05 00:28:00+00:00,251856.75,251856.75,251856.75,251856.75,251856.75,0,ETH-JPY
2023-05-05 00:29:00+00:00,251909.484375,251909.484375,251909.484375,251909.484375,251909.484375,0,ETH-JPY
2023-05-05 00:30:00+00:00,251932.890625,251932.890625,251932.890625,251932.890625,251932.890625,166592512,ETH-JPY
2023-05-05 00:31:00+00:00,252062.125,252062.125,252062.125,252062.125,252062.125,2359296,ETH-JPY
2023-05-05 00:32:00+00:00,252103.34375,252103.34375,252103.34375,252103.34375,252103.34375,3276800,ETH-JPY
2023-05-05 00:33:00+00:00,252125.390625,252125.390625,252125.390625,252125.390625,252125.390625,0,ETH-JPY
2023-05-05 00:34:00+00:00,252123.09375,252123.09375,252123.09375,252123.09375,252123.09375,12910592,ETH-JPY
2023-05-05 00:35:00+00:00,252203.609375,252203.609375,252203.609375,252203.609375,252203.609375,0,ETH-JPY
2023-05-05 00:36:00+00:00,252247.125,252247.125,252247.125,252247.125,252247.125,0,ETH-JPY
2023-05-05 00:37:00+00:00,252263.171875,252263.171875,252263.171875,252263.171875,252263.171875,0,ETH-JPY
2023-05-05 00:38:00+00:00,252200.0625,252200.0625,252200.0625,252200.0625,252200.0625,0,ETH-JPY
2023-05-05 00:39:00+00:00,252297.828125,252297.828125,252297.828125,252297.828125,252297.828125,0,ETH-JPY
2023-05-05 00:40:00+00:00,252204.046875,252204.046875,252204.046875,252204.046875,252204.046875,0,ETH-JPY
2023-05-05 00:41:00+00:00,252431.171875,252431.171875,252431.171875,252431.171875,252431.171875,385613824,ETH-JPY
2023-05-05 00:42:00+00:00,252528.578125,252528.578125,252528.578125,252528.578125,252528.578125,163971072,ETH-JPY
2023-05-05 00:43:00+00:00,252263.640625,252263.640625,252263.640625,252263.640625,252263.640625,0,ETH-JPY
2023-05-05 00:44:00+00:00,252295.84375,252295.84375,252295.84375,252295.84375,252295.84375,0,ETH-JPY
2023-05-05 00:45:00+00:00,252242.1875,252242.1875,252242.1875,252242.1875,252242.1875,0,ETH-JPY
2023-05-05 00:46:00+00:00,252322.953125,252322.953125,252322.953125,252322.953125,252322.953125,263520256,ETH-JPY
2023-05-05 00:47:00+00:00,252296.484375,252296.484375,252296.484375,252296.484375,252296.484375,0,ETH-JPY
2023-05-05 00:48:00+00:00,252282.609375,252282.609375,252282.609375,252282.609375,252282.609375,0,ETH-JPY
2023-05-05 00:49:00+00:00,252246.09375,252246.09375,252246.09375,252246.09375,252246.09375,137166848,ETH-JPY
2023-05-05 00:50:00+00:00,252246.078125,252246.078125,252246.078125,252246.078125,252246.078125,0,ETH-JPY
2023-05-05 00:51:00+00:00,252293.046875,252293.046875,252293.046875,252293.046875,252293.046875,0,ETH-JPY
2023-05-05 00:52:00+00:00,252092.171875,252092.171875,252092.171875,252092.171875,252092.171875,0,ETH-JPY
2023-05-05 00:53:00+00:00,252141.09375,252141.09375,252141.09375,252141.09375,252141.09375,0,ETH-JPY
2023-05-05 00:54:00+00:00,252208.375,252208.375,252208.375,252208.375,252208.375,0,ETH-JPY
2023-05-05 00:55:00+00:00,252304.25,252304.25,252304.25,252304.25,252304.25,74448896,ETH-JPY
2023-05-05 00:56:00+00:00,252398.9375,252398.9375,252398.9375,252398.9375,252398.9375,665976832,ETH-JPY
2023-05-05 00:57:00+00:00,252516.453125,252516.453125,252516.453125,252516.453125,252516.453125,416153600,ETH-JPY
2023-05-05 00:58:00+00:00,252373.359375,252373.359375,252373.359375,252373.359375,252373.359375,0,ETH-JPY
2023-05-05 00:59:00+00:00,252251.734375,252251.734375,252251.734375,252251.734375,252251.734375,0,ETH-JPY
2023-05-05 01:00:00+00:00,252191.3125,252191.3125,252191.3125,252191.3125,252191.3125,0,ETH-JPY
2023-05-05 01:01:00+00:00,252169.1875,252169.1875,252169.1875,252169.1875,252169.1875,0,ETH-JPY
2023-05-05 01:02:00+00:00,252255.625,252255.625,252255.625,252255.625,252255.625,0,ETH-JPY
2023-05-05 01:03:00+00:00,252227.6875,252227.6875,252227.6875,252227.6875,252227.6875,0,ETH-JPY
2023-05-05 01:04:00+00:00,252157.921875,252157.921875,252157.921875,252157.921875,252157.921875,0,ETH-JPY
2023-05-05 01:05:00+00:00,252172.78125,252172.78125,252172.78125,252172.78125,252172.78125,33816576,ETH-JPY
2023-05-05 01:06:00+00:00,252104.796875,252104.796875,252104.796875,252104.796875,252104.796875,0,ETH-JPY
2023-05-05 01:07:00+00:00,252062.625,252062.625,252062.625,252062.625,252062.625,0,ETH-JPY
2023-05-05 01:08:00+00:00,252080.78125,252080.78125,252080.78125,252080.78125,252080.78125,240517120,ETH-JPY
2023-05-05 01:09:00+00:00,252039.765625,252039.765625,252039.765625,252039.765625,252039.765625,377421824,ETH-JPY
2023-05-05 01:10:00+00:00,251975.90625,251975.90625,251975.90625,251975.90625,251975.90625,0,ETH-JPY
2023-05-05 01:11:00+00:00,251935.484375,251935.484375,251935.484375,251935.484375,251935.484375,0,ETH-JPY
2023-05-05 01:12:00+00:00,251942.359375,251942.359375,251942.359375,251942.359375,251942.359375,215482368,ETH-JPY
2023-05-05 01:13:00+00:00,251874.03125,251874.03125,251874.03125,251874.03125,251874.03125,16973824,ETH-JPY
2023-05-05 01:14:00+00:00,251895.75,251895.75,251895.75,251895.75,251895.75,234094592,ETH-JPY
2023-05-05 01:15:00+00:00,251770.890625,251770.890625,251770.890625,251770.890625,251770.890625,0,ETH-JPY
2023-05-05 01:16:00+00:00,251835.453125,251835.453125,251835.453125,251835.453125,251835.453125,0,ETH-JPY
