Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-05-05 00:00:00+00:00,11872.3359375,11872.3359375,11872.3359375,11872.3359375,11872.3359375,0,LTC-JPY
2023-05-05 00:01:00+00:00,11874.2255859375,11874.2255859375,11874.2255859375,11874.2255859375,11874.2255859375,0,LTC-JPY
2023-05-05 00:02:00+00:00,11868.830078125,11868.830078125,11868.830078125,11868.830078125,11868.830078125,0,LTC-JPY
2023-05-05 00:03:00+00:00,11870.30859375,11870.30859375,11870.30859375,11870.30859375,11870.30859375,0,LTC-JPY
2023-05-05 00:04:00+00:00,11870.2724609375,11870.2724609375,11870.2724609375,11870.2724609375,11870.2724609375,0,LTC-JPY
2023-05-05 00:05:00+00:00,11873.8984375,11873.8984375,11873.8984375,11873.8984375,11873.8984375,1802240,LTC-JPY
2023-05-05 00:06:00+00:00,11875.787109375,11875.787109375,11875.787109375,11875.787109375,11875.787109375,0,LTC-JPY
2023-05-05 00:07:00+00:00,11876.380859375,11876.380859375,11876.380859375,11876.380859375,11876.380859375,0,LTC-JPY
2023-05-05 00:08:00+00:00,11877.8369140625,11877.8369140625,11877.8369140625,11877.8369140625,11877.8369140625,0,LTC-JPY
2023-05-05 00:09:00+00:00,11878.1376953125,11878.1376953125,11878.1376953125,11878.1376953125,11878.1376953125,0,LTC-JPY
2023-05-05 00:10:00+00:00,11879.2568359375,11879.2568359375,11879.2568359375,11879.2568359375,11879.2568359375,0,LTC-JPY
2023-05-05 00:11:00+00:00,11882.0908203125,11882.0908203125,11882.0908203125,11882.0908203125,11882.0908203125,0,LTC-JPY
2023-05-05 00:12:00+00:00,11880.396484375,11880.396484375,11880.396484375,11880.396484375,11880.396484375,0,LTC-JPY
2023-05-05 00:13:00+00:00,11880.498046875,11880.498046875,11880.498046875,11880.498046875,11880.498046875,9752576,LTC-JPY
2023-05-05 00:14:00+00:00,11877.2294921875,11877.2294921875,11877.2294921875,11877.2294921875,11877.2294921875,0,LTC-JPY
2023-05-05 00:15:00+00:00,11878.6376953125,11878.6376953125,11878.6376953125,11878.6376953125,11878.6376953125,0,LTC-JPY
2023-05-05 00:16:00+00:00,11878.2177734375,11878.2177734375,11878.2177734375,11878.2177734375,11878.2177734375,0,LTC-JPY
2023-05-05 00:17:00+00:00,11877.9228515625,11877.9228515625,11877.9228515625,11877.9228515625,11877.9228515625,0,LTC-JPY
2023-05-05 00:18:00+00:00,11877.6611328125,11877.6611328125,11877.6611328125,11877.6611328125,11877.6611328125,0,LTC-JPY
2023-05-05 00:19:00+00:00,11876.701171875,11876.701171875,11876.701171875,11876.701171875,11876.701171875,0,LTC-JPY
2023-05-05 00:20:00+00:00,11872.7158203125,11872.7158203125,11872.7158203125,11872.7158203125,11872.7158203125,6656000,LTC-JPY
2023-05-05 00:21:00+00:00,11871.94140625,11871.94140625,11871.94140625,11871.94140625,11871.94140625,4370432,LTC-JPY
2023-05-05 00:22:00+00:00,11873.837890625,11873.837890625,11873.837890625,11873.837890625,11873.837890625,3358720,LTC-JPY
2023-05-05 00:23:00+00:00,11877.005859375,11877.005859375,11877.005859375,11877.005859375,11877.005859375,0,LTC-JPY
2023-05-05 00:24:00+00:00,11875.509765625,11875.509765625,11875.509765625,11875.509765625,11875.509765625,0,LTC-JPY
2023-05-05 00:25:00+00:00,11877.181640625,11877.181640625,11877.181640625,11877.181640625,11877.181640625,0,LTC-JPY
2023-05-05 00:26:00+00:00,11874.576171875,11874.576171875,11874.576171875,11874.576171875,11874.576171875,0,LTC-JPY
2023-05-05 00:27:00+00:00,11876.1796875,11876.1796875,11876.1796875,11876.1796875,11876.1796875,24449024,LTC-JPY
2023-05-05 00:28:00+00:00,11875.2958984375,11875.2958984375,11875.2958984375,11875.2958984375,11875.2958984375,0,LTC-JPY
2023-05-05 00:29:00+00:00,11875.8505859375,11875.8505859375,11875.8505859375,11875.8505859375,11875.8505859375,0,LTC-JPY
2023-05-05 00:30:00+00:00,11877.0087890625,11877.0087890625,11877.0087890625,11877.0087890625,11877.0087890625,0,LTC-JPY
2023-05-05 00:31:00+00:00,11877.9775390625,11877.9775390625,11877.9775390625,11877.9775390625,11877.9775390625,1699840,LTC-JPY
2023-05-05 00:32:00+00:00,11885.01171875,11885.01171875,11885.01171875,11885.01171875,11885.01171875,6021120,LTC-JPY
2023-05-05 00:33:00+00:00,11886.4765625,11886.4765625,11886.4765625,11886.4765625,11886.4765625,0,LTC-JPY
2023-05-05 00:34:00+00:00,11889.6103515625,11889.6103515625,11889.6103515625,11889.6103515625,11889.6103515625,17104896,LTC-JPY
2023-05-05 00:35:00+00:00,11892.990234375,11892.990234375,11892.990234375,11892.990234375,11892.990234375,5775360,LTC-JPY
2023-05-05 00:36:00+00:00,11893.5771484375,11893.5771484375,11893.5771484375,11893.5771484375,11893.5771484375,0,LTC-JPY
2023-05-05 00:37:00+00:00,11894.126953125,11894.126953125,11894.126953125,11894.126953125,11894.126953125,0,LTC-JPY
2023-05-05 00:38:00+00:00,11899.9501953125,11899.9501953125,11899.9501953125,11899.9501953125,11899.9501953125,0,LTC-JPY
2023-05-05 00:39:00+00:00,11897.7353515625,11897.7353515625,11897.7353515625,11897.7353515625,11897.7353515625,0,LTC-JPY
2023-05-05 00:40:00+00:00,11897.041015625,11897.041015625,11897.041015625,11897.041015625,11897.041015625,2686976,LTC-JPY
2023-05-05 00:41:00+00:00,11894.177734375,11894.177734375,11894.177734375,11894.177734375,11894.177734375,40247296,LTC-JPY
2023-05-05 00:42:00+00:00,11896.439453125,11896.439453125,11896.439453125,11896.439453125,11896.439453125,8478720,LTC-JPY
2023-05-05 00:43:00+00:00,11895.875,11895.875,11895.875,11895.875,11895.875,0,LTC-JPY
2023-05-05 00:44:00+00:00,11893.0439453125,11893.0439453125,11893.0439453125,11893.0439453125,11893.0439453125,0,LTC-JPY
2023-05-05 00:45:00+00:00,11891.3173828125,11891.3173828125,11891.3173828125,11891.3173828125,11891.3173828125,0,LTC-JPY
2023-05-05 00:46:00+00:00,11893.6806640625,11893.6806640625,11893.6806640625,11893.6806640625,11893.6806640625,12795904,LTC-JPY
2023-05-05 00:47:00+00:00,11893.125,11893.125,11893.125,11893.125,11893.125,0,LTC-JPY
2023-05-05 00:48:00+00:00,11894.1650390625,11894.1650390625,11894.1650390625,11894.1650390625,11894.1650390625,0,LTC-JPY
2023-05-05 00:49:00+00:00,11895.142578125,11895.142578125,11895.142578125,11895.142578125,11895.142578125,1875968,LTC-JPY
2023-05-05 00:50:00+00:00,11893.1064453125,11893.1064453125,11893.1064453125,11893.1064453125,11893.1064453125,0,LTC-JPY
2023-05-05 00:51:00+00:00,11894.236328125,11894.236328125,11894.236328125,11894.236328125,11894.236328125,23728128,LTC-JPY
2023-05-05 00:52:00+00:00,11891.5263671875,11891.5263671875,11891.5263671875,11891.5263671875,11891.5263671875,0,LTC-JPY
2023-05-05 00:53:00+00:00,11886.8515625,11886.8515625,11886.8515625,11886.8515625,11886.8515625,1925120,LTC-JPY
2023-05-05 00:54:00+00:00,11890.134765625,11890.134765625,11890.134765625,11890.134765625,11890.134765625,25468928,LTC-JPY
2023-05-05 00:55:00+00:00,11891.0537109375,11891.0537109375,11891.0537109375,11891.0537109375,11891.0537109375,0,LTC-JPY
2023-05-05 00:56:00+00:00,11896.6923828125,11896.6923828125,11896.6923828125,11896.6923828125,11896.6923828125,53678080,LTC-JPY
2023-05-05 00:57:00+00:00,11895.05859375,11895.05859375,11895.05859375,11895.05859375,11895.05859375,3772416,LTC-JPY
2023-05-05 00:58:00+00:00,11895.3642578125,11895.3642578125,11895.3642578125,11895.3642578125,11895.3642578125,0,LTC-JPY
2023-05-05 00:59:00+00:00,11896.0478515625,11896.0478515625,11896.0478515625,11896.0478515625,11896.0478515625,11710464,LTC-JPY
2023-05-05 01:00:00+00:00,11895.3486328125,11895.3486328125,11895.3486328125,11895.3486328125,11895.3486328125,0,LTC-JPY
2023-05-05 01:01:00+00:00,11892.6083984375,11892.6083984375,11892.6083984375,11892.6083984375,11892.6083984375,0,LTC-JPY
2023-05-05 01:02:00+00:00,11891.2705078125,11891.2705078125,11891.2705078125,11891.2705078125,11891.2705078125,0,LTC-JPY
2023-05-05 01:03:00+00:00,11891.080078125,11891.080078125,11891.080078125,11891.080078125,11891.080078125,0,LTC-JPY
2023-05-05 01:04:00+00:00,11891.9775390625,11891.9775390625,11891.9775390625,11891.9775390625,11891.9775390625,0,LTC-JPY
2023-05-05 01:05:00+00:00,11888.22265625,11888.22265625,11888.22265625,11888.22265625,11888.22265625,3256320,LTC-JPY
2023-05-05 01:06:00+00:00,11885.423828125,11885.423828125,11885.423828125,11885.423828125,11885.423828125,24641536,LTC-JPY
2023-05-05 01:07:00+00:00,11883.0478515625,11883.0478515625,11883.0478515625,11883.0478515625,11883.0478515625,0,LTC-JPY
2023-05-05 01:08:00+00:00,11876.8935546875,11876.8935546875,11876.8935546875,11876.8935546875,11876.8935546875,12464128,LTC-JPY
2023-05-05 01:09:00+00:00,11876.302734375,11876.302734375,11876.302734375,11876.302734375,11876.302734375,0,LTC-JPY
2023-05-05 01:10:00+00:00,11874.171875,11874.171875,11874.171875,11874.171875,11874.171875,0,LTC-JPY
2023-05-05 01:11:00+00:00,11867.69140625,11867.69140625,11867.69140625,11867.69140625,11867.69140625,0,LTC-JPY
2023-05-05 01:12:00+00:00,11867.708984375,11867.708984375,11867.708984375,11867.708984375,11867.708984375,0,LTC-JPY
2023-05-05 01:13:00+00:00,11866.560546875,11866.560546875,11866.560546875,11866.560546875,11866.560546875,0,LTC-JPY
2023-05-05 01:14:00+00:00,11864.0068359375,11864.0068359375,11864.0068359375,11864.0068359375,11864.0068359375,3956736,LTC-JPY
2023-05-05 01:15:00+00:00,11860.572265625,11860.572265625,11860.572265625,11860.572265625,11860.572265625,0,LTC-JPY
2023-05-05 01:16:00+00:00,11859.943359375,11859.943359375,11859.943359375,11859.943359375,11859.943359375,0,LTC-JPY
2023-05-05 01:17:00+00:00,11863.9091796875,11863.9091796875,11863.9091796875,11863.9091796875,11863.9091796875,663552,LTC-JPY
2023-05-05 01:18:00+00:00,11864.0498046875,11864.0498046875,11864.0498046875,11864.0498046875,11864.0498046875,3493888,LTC-JPY
2023-05-05 01:19:00+00:00,11862.2841796875,11862.2841796875,11862.2841796875,11862.2841796875,11862.2841796875,0,LTC-JPY
2023-05-05 01:20:00+00:00,11858.25390625,11858.25390625,11858.25390625,11858.25390625,11858.25390625,14761984,LTC-JPY
2023-05-05 01:21:00+00:00,11858.8759765625,11858.8759765625,11858.8759765625,11858.8759765625,11858.8759765625,16908288,LTC-JPY
2023-05-05 01:22:00+00:00,11857.9033203125,11857.9033203125,11857.9033203125,11857.9033203125,11857.9033203125,0,LTC-JPY
2023-05-05 01:23:00+00:00,11852.6513671875,11852.6513671875,11852.6513671875,11852.6513671875,11852.6513671875,0,LTC-JPY
2023-05-05 01:24:00+00:00,11852.8359375,11852.8359375,11852.8359375,11852.8359375,11852.8359375,0,LTC-JPY
2023-05-05 01:25:00+00:00,11850.83203125,11850.83203125,11850.83203125,11850.83203125,11850.83203125,0,LTC-JPY
2023-05-05 01:26:00+00:00,11849.423828125,11849.423828125,11849.423828125,11849.423828125,11849.423828125,0,LTC-JPY
2023-05-05 01:28:00+00:00,11850.947265625,11850.947265625,11850.947265625,11850.947265625,11850.947265625,0,LTC-JPY
2023-05-05 01:29:00+00:00,11851.9716796875,11851.9716796875,11851.9716796875,11851.9716796875,11851.9716796875,0,LTC-JPY
2023-05-05 01:30:00+00:00,11851.5234375,11851.5234375,11851.5234375,11851.5234375,11851.5234375,0,LTC-JPY
2023-05-05 01:31:00+00:00,11850.9990234375,11850.9990234375,11850.9990234375,11850.9990234375,11850.9990234375,0,LTC-JPY
2023-05-05 01:32:00+00:00,11859.3720703125,11859.3720703125,11859.3720703125,11859.3720703125,11859.3720703125,7905280,LTC-JPY
